Domain,Split,Text,Aspect,Category,Sentiment,Opinion,Is_Implicit_Aspect,Is_Implicit_Opinion,Text_Length
appsid,test,lag buruk bagus atas transfer sama top up e wallet,"6,8",TRANSACTION_TRANSFER,2,"6,7",False,False,10
appsid,test,bahkan tidak bisa,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,3
appsid,test,pengin nabung emas di aplikasi ini belinya cepat jualnya innailaihi sedih,"2,3",FEATURES_PRODUCT,2,"7,8",False,False,11
appsid,test,virtual account mandiri,"0,2",TRANSACTION_TRANSFER,1,"-1,-1",False,True,3
appsid,test,menunggu sampai 24jam pas mau login bahkan suruh menunggu 24jam lagi edann,"5,6",AUTH_ACCESS,1,"-1,-1",False,True,12
appsid,test,bagaimana sih kok mau login saja sulit sangat,"4,5",AUTH_ACCESS,0,"6,7",False,False,8
appsid,test,bank digital terbaik sih menurutku,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,5
appsid,test,tolong untuk pesan atau notifikasi jangan terlalu sering,"4,5",NOTIFICATION_INFO,1,"-1,-1",False,True,8
appsid,test,atau minimal ada menu pilihan untuk hapus notifikasi atau pesan,"3,4",UI_UX_DESIGN,1,"-1,-1",False,True,10
appsid,test,kenapa neo bank dibuka pakai data xl error mulu,"-1,-1",APP_PERFORMANCE,0,"7,8",True,False,9
appsid,test,tidak bisa bisa,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,3
appsid,test,penggunaan masih rumit,"-1,-1",UI_UX_DESIGN,0,"2,3",True,False,3
appsid,test,aplikasi sedikit berat,"-1,-1",APP_PERFORMANCE,0,"2,3",True,False,3
appsid,test,pernah stuck setelah bagus atas e - wallet,"1,2",APP_PERFORMANCE,1,"1,2",False,False,8
appsid,test,pernah stuck setelah bagus atas e - wallet,"5,8",TRANSACTION_TRANSFER,1,"-1,-1",False,True,8
appsid,test,tampilan uix mungkin bisa diringankan lagi mungkin apanya itu bisa diapakan dulu,"0,1",UI_UX_DESIGN,1,"-1,-1",False,True,12
appsid,test,biar tidak apa kali iya bagus,"-1,-1",FEATURES_PRODUCT,2,"5,6",True,False,6
appsid,test,sangat bagus mudah dan cepat,"-1,-1",UI_UX_DESIGN,2,"2,3",True,False,5
appsid,test,solusi keluar sendiri,"1,3",APP_PERFORMANCE,1,"1,3",False,False,3
appsid,test,sekarang daftar di aplikasi ini mudah kalau pakai kode reveral,"1,2",ONBOARDING_KYC,2,"5,6",False,False,10
appsid,test,hanya mengisi ewaled administrasi nya 1500 terus terpotong 500,"3,4",FEES_CHARGES,0,"7,8",False,False,9
appsid,test,mengisi virtual account kena administrasi 200,"1,3",TRANSACTION_TRANSFER,1,"-1,-1",False,True,6
appsid,test,mengisi virtual account kena administrasi 200,"4,5",FEES_CHARGES,1,"-1,-1",False,True,6
appsid,test,mengisi pulsa telpon kena administrasi,"1,2",TRANSACTION_TRANSFER,1,"-1,-1",False,True,5
appsid,test,aplikasi sanget buruk tidak membantu,"-1,-1",FEATURES_PRODUCT,0,"2,3",True,False,5
appsid,test,aku tidak pernah terlambat bahkan aku selalu bayar lebih awal,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,10
appsid,test,kenapa sekarang pinjaman aku di tolak,"2,3",FEATURES_PRODUCT,1,"-1,-1",False,True,6
appsid,test,sulit nya login lama sangat,"2,3",AUTH_ACCESS,0,"0,1",False,False,5
appsid,test,tanggal 8 bulan 10 tahun 2025 aku menghapus aplikasi neobank dihp aku karena 2 kali mengajukan pinjaman selalu kridit tidak mencukupi,"16,17",FEATURES_PRODUCT,1,"-1,-1",False,True,21
appsid,test,setiap aku minjem tidak pernah terlambat bayar,"-1,-1",FEATURES_PRODUCT,0,"3,5",True,False,7
appsid,test,malahan jauh dari tanggal jatuh tempo aku sudah membayaran tagihan,"9,10",TRANSACTION_TRANSFER,1,"-1,-1",False,True,10
appsid,test,kecewa tidak dapat limit,"3,4",ACCOUNT_MANAGEMENT,0,"0,1",False,False,4
appsid,test,tidak pernah tunda bayarnya,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,4
appsid,test,ini bagaimana kak sudah 24jam lebih kok masih belum bisa masuk kalau sudah benar baru aku ganti bintang 5,"-1,-1",FEATURES_PRODUCT,0,"8,10",True,False,19
appsid,test,untuk pinjaman aku sudah bayar,"1,2",FEATURES_PRODUCT,1,"-1,-1",False,True,5
appsid,test,riwayat transaksi nya gagal bagaimana nih,"0,2",NOTIFICATION_INFO,0,"3,4",False,False,6
appsid,test,berbenah dong ini bank sudah ke hitung besar masa pelayanan nya seperti begini,"9,10",CUSTOMER_SERVICE,2,"7,8",False,False,13
appsid,test,mau cairin emas tidak cair cair sudah 24jam nin,"2,3",FEATURES_PRODUCT,1,"-1,-1",False,True,9
appsid,test,lama sangat apa bagaimana ini min,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,6
appsid,test,mau melakukan pinjaman,"2,3",FEATURES_PRODUCT,1,"-1,-1",False,True,3
appsid,test,jadi tidak bisa masuk,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,4
appsid,test,menurut yang aku rasakan kalau neobank ini di awalnya sangat membantu,"-1,-1",FEATURES_PRODUCT,2,"9,11",True,False,11
appsid,test,dapat promo,"1,2",PROMO_MARKETING,1,"-1,-1",False,True,2
appsid,test,pengajuan sekarang tidak di disetujui,"0,1",ONBOARDING_KYC,1,"-1,-1",False,True,5
appsid,test,tiap bulan tidak pernah terlambat bayar itu kena skr2 mah,"-1,-1",FEATURES_PRODUCT,0,"2,4",True,False,10
appsid,test,kenapa tidak bisa pakai gopay bagus atas nya,"4,5",TRANSACTION_TRANSFER,1,"1,3",False,False,8
appsid,test,mau investasi rutin setiap hari 10 rb,"1,2",FEATURES_PRODUCT,1,"-1,-1",False,True,7
appsid,test,biasanya jual emas paling lambat 2 hari sudah masuk,"2,3",FEATURES_PRODUCT,0,"4,5",False,False,9
appsid,test,ini sudah 3 hari belum masuk,"4,6",TRANSACTION_TRANSFER,0,"4,6",False,False,6
appsid,test,kecewa kenapa awal bulan juni ini qris marchand nya tidak cair cair sejak tanggal 2,"6,7",TRANSACTION_TRANSFER,0,"0,1",False,False,15
appsid,test,kenapa pin nya sulit di ganti,"1,2",AUTH_ACCESS,0,"3,4",False,False,6
appsid,test,sudah musuk otp,"2,3",AUTH_ACCESS,1,"-1,-1",False,True,3
appsid,test,tetap tidak bisa,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,3
appsid,test,aku pengguna neo bank sudah lama,"-1,-1",FEATURES_PRODUCT,0,"5,6",True,False,6
appsid,test,tadi akun aku tidak bisa diakses login akun ada keterangan perangkat beresiko,"6,7",AUTH_ACCESS,0,"3,5",False,False,12
appsid,test,tadi akun aku tidak bisa diakses login akun ada keterangan perangkat beresiko,"10,11",AUTH_ACCESS,0,"-1,-1",False,True,12
appsid,test,tolong diproses supaya aku bisa akses kembali ke akun aku berhubung ada saldo aku yang tersimpan,"12,13",NOTIFICATION_INFO,1,"-1,-1",False,True,16
appsid,test,00 tidak mau mroses transaksi jangan di proses donk,"4,5",TRANSACTION_TRANSFER,1,"-1,-1",False,True,9
appsid,test,nunggu mau tidur kan lama,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,5
appsid,test,ini neo bank kok gangguan terms yaa,"4,5",APP_PERFORMANCE,1,"-1,-1",False,True,7
appsid,test,trap login,"1,2",AUTH_ACCESS,1,"-1,-1",False,True,2
appsid,test,atau transfer meminta otp terms mana otp lambat sangat,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,9
appsid,test,atau transfer meminta otp terms mana otp lambat sangat,"3,4",AUTH_ACCESS,0,"7,8",False,False,9
appsid,test,tolong perbaiki lagi kenapa kendala transfer deposit lama sekali tidak instan,"5,6",TRANSACTION_TRANSFER,0,"4,5",False,False,11
appsid,test,bagus banyak promonya,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,3
appsid,test,ko tidak bisa di ibu a,"-1,-1",FEATURES_PRODUCT,0,"1,3",True,False,6
appsid,test,admin cara ganti password masuk kok tidak bisa iya,"0,1",CUSTOMER_SERVICE,0,"-1,-1",False,True,9
appsid,test,admin cara ganti password masuk kok tidak bisa iya,"3,4",AUTH_ACCESS,0,"6,8",False,False,9
appsid,test,terlalu lambat sering gagal buka fitur padal jaringan lancar,"5,6",FEATURES_PRODUCT,0,"3,4",False,False,9
appsid,test,pas di dalem aplikasi langsung down,"5,6",APP_PERFORMANCE,1,"-1,-1",False,True,6
appsid,test,untuk saat ini neo bank cukup bagus dan sangat membantu dalam urusan keuangan aku terima kasih,"-1,-1",FEATURES_PRODUCT,2,"8,10",True,False,16
appsid,test,bagus aplikasinya,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,2
appsid,test,kenapa setiap mengajukan pinjaman sering ditolak,"3,4",FEATURES_PRODUCT,1,"-1,-1",False,True,6
appsid,test,bagus sih,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,2
appsid,test,untuk loading nya terlalu lama,"1,2",APP_PERFORMANCE,0,"4,5",False,False,5
appsid,test,aku pengguna dan nasabah kenapa sulit lama membuka fitur laku emas dibanding dengan fitur lainnya di aplikasi neo,"8,9",FEATURES_PRODUCT,0,"5,6",False,False,18
appsid,test,aku pengguna dan nasabah kenapa sulit lama membuka fitur laku emas dibanding dengan fitur lainnya di aplikasi neo,"10,11",FEATURES_PRODUCT,0,"-1,-1",False,True,18
appsid,test,sekarang saat masuk ke fitur isi pulsa lama bgt,"4,5",FEATURES_PRODUCT,0,"-1,-1",False,True,9
appsid,test,sekarang saat masuk ke fitur isi pulsa lama bgt,"6,7",TRANSACTION_TRANSFER,0,"7,8",False,False,9
appsid,test,sangat membantu untuk pembayaran,"3,4",TRANSACTION_TRANSFER,2,"0,2",False,False,4
appsid,test,karena setelah pelunasan knapa tidak bisa pinjam lagi,"-1,-1",FEATURES_PRODUCT,0,"4,6",True,False,8
appsid,test,kenapa pinjaman aku yang keras 2 ditolak,"1,2",FEATURES_PRODUCT,1,"-1,-1",False,True,7
appsid,test,pembayaran lancar dan lunas,"0,1",TRANSACTION_TRANSFER,2,"1,2",False,False,4
appsid,test,kakak k4napa sekarang aplikasi ngebag melulu kakak mau bayar seyoran pun sulit dan berat nya meminta ampun sedih mohon diperbaiki lagi kak untuk kenyaman nasabah mu,"-1,-1",APP_PERFORMANCE,0,"11,12",True,False,26
appsid,test,kenpa sekarang neo lambat sangat perkara mau bayar pinjaman saja sulit sangat muter terus padhal jaringan bagus,"8,9",FEATURES_PRODUCT,0,"3,4",False,False,17
appsid,test,kenapa setiap buka aplikasi noebank selalu meminta verifikasi otp,"7,8",ONBOARDING_KYC,1,"-1,-1",False,True,9
appsid,test,kenapa setiap buka aplikasi noebank selalu meminta verifikasi otp,"8,9",AUTH_ACCESS,1,"-1,-1",False,True,9
appsid,test,ship bagus neo bank,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,4
appsid,test,kalau login kok agak lama ya,"1,2",AUTH_ACCESS,1,"4,5",False,False,6
appsid,test,tolong diperbaiki lagi,"-1,-1",FEATURES_PRODUCT,0,"0,2",True,False,3
appsid,test,dan kedepannya sukses terus ada pembenahan lagi,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,7
appsid,test,proses cepat tidak rumit,"-1,-1",UI_UX_DESIGN,2,"3,4",True,False,4
appsid,test,bagus kalau boleh tahu di perbaiki lagi trimakasih kakak terima kasih,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,11
appsid,test,kakak kenapa kalau login wajah gagal teros,"3,4",AUTH_ACCESS,0,"-1,-1",False,True,7
appsid,test,kakak kenapa kalau login wajah gagal teros,"4,5",AUTH_ACCESS,0,"5,6",False,False,7
appsid,test,saat memasukan pin juga salah apa bisa dibantu kakak untuk login,"2,3",AUTH_ACCESS,1,"-1,-1",False,True,11
appsid,test,saat memasukan pin juga salah apa bisa dibantu kakak untuk login,"10,11",AUTH_ACCESS,1,"-1,-1",False,True,11
appsid,test,uang nya aku mau transfer ke rekening lain indak bisa,"4,5",TRANSACTION_TRANSFER,1,"-1,-1",False,True,10
appsid,test,aku dapat limit,"2,3",ACCOUNT_MANAGEMENT,1,"-1,-1",False,True,3
appsid,test,setiap pengajuan ditolak kenapa iya,"1,2",ONBOARDING_KYC,1,"-1,-1",False,True,5
appsid,test,semoga selalu aman dan tidak mengecewakan,"-1,-1",SECURITY_FRAUD,2,"2,3",True,False,6
appsid,test,sudah beberapa hari jaringan bermasalah,"-1,-1",FEATURES_PRODUCT,0,"4,5",True,False,5
appsid,test,buka aplikasi yang lain aman,"-1,-1",SECURITY_FRAUD,2,"4,5",True,False,5
appsid,test,semoga cara penagihanya tidak rumit dan tidak meneror kostemernya,"-1,-1",UI_UX_DESIGN,2,"4,5",True,False,9
appsid,test,makin kesini pembayaran cicilan yang tadinya 9bulan makin jadi 3bulan,"2,3",TRANSACTION_TRANSFER,1,"-1,-1",False,True,10
appsid,test,makin kesini pembayaran cicilan yang tadinya 9bulan makin jadi 3bulan,"3,4",FEATURES_PRODUCT,1,"-1,-1",False,True,10
appsid,test,aku bayar pakai qris 2x pembayaran gagal saldo dipotong,"3,4",TRANSACTION_TRANSFER,0,"-1,-1",False,True,9
appsid,test,aku bayar pakai qris 2x pembayaran gagal saldo dipotong,"5,6",TRANSACTION_TRANSFER,0,"6,7",False,False,9
appsid,test,aku bayar pakai qris 2x pembayaran gagal saldo dipotong,"7,8",NOTIFICATION_INFO,0,"-1,-1",False,True,9
appsid,test,aku bayar pakai qris 2x pembayaran gagal saldo dipotong,"8,9",FEES_CHARGES,0,"-1,-1",False,True,9
appsid,test,sangat jelek,"-1,-1",FEATURES_PRODUCT,0,"1,2",True,False,2
appsid,test,mudahan bisa membantu,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,test,bagus masih tergolong baik,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,4
appsid,test,aku mau transaksi pakai qris di merchant sampai malu ditungguin antrian banyak dibelakang,"2,3",TRANSACTION_TRANSFER,0,"-1,-1",False,True,13
appsid,test,aku mau transaksi pakai qris di merchant sampai malu ditungguin antrian banyak dibelakang,"4,5",TRANSACTION_TRANSFER,0,"-1,-1",False,True,13
appsid,test,bersaan ponsel tidak jelek - jelek amat,"-1,-1",FEATURES_PRODUCT,2,"3,4",True,False,7
appsid,test,bagus ini,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,2
appsid,test,tidak bisa minta kartu debitnya bank amar hanya muncul provinsi lainnya dan provinsinya aku tidak muncul muncul sudah lama sangat soalnya marah marah sedih kecewa,"-1,-1",FEATURES_PRODUCT,0,"24,25",True,False,25
appsid,test,tolonglah jangan terlalu besar potongan awalnya,"4,5",FEES_CHARGES,1,"3,4",False,False,6
appsid,test,semakin besar pinjaman maka semakin besar pula potongan awalnya,"2,3",FEATURES_PRODUCT,2,"5,6",False,False,9
appsid,test,semakin besar pinjaman maka semakin besar pula potongan awalnya,"7,8",FEES_CHARGES,2,"1,2",False,False,9
appsid,test,biaya administrasi di hitung dalam angsuran,"0,2",FEES_CHARGES,2,"-1,-1",False,True,6
appsid,test,proses cepat dan mudah,"-1,-1",UI_UX_DESIGN,2,"1,2",True,False,4
appsid,test,tunaiku dan amar bank terbaik,"-1,-1",FEATURES_PRODUCT,2,"4,5",True,False,5
appsid,test,transfer pakai virtual account mandiri,"0,1",TRANSACTION_TRANSFER,0,"-1,-1",False,True,5
appsid,test,transfer pakai virtual account mandiri,"2,4",TRANSACTION_TRANSFER,0,"-1,-1",False,True,5
appsid,test,saldo kepotong,"0,1",NOTIFICATION_INFO,0,"-1,-1",False,True,2
appsid,test,uang tidak masuk,"1,3",TRANSACTION_TRANSFER,0,"1,3",False,False,3
appsid,test,sukses selalu bank amar,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,4
appsid,test,pembukaan rekening sangat mudah dan kancar,"0,2",ONBOARDING_KYC,2,"2,4",False,False,6
appsid,test,semoga perjalanan bertransaksi dengan customer juga lancar nantinya,"-1,-1",FEATURES_PRODUCT,2,"6,7",True,False,8
appsid,test,mudah dan cepat,"-1,-1",UI_UX_DESIGN,2,"0,1",True,False,3
appsid,test,saya transfer dari amar bank ke seabank,"1,2",TRANSACTION_TRANSFER,0,"-1,-1",False,True,7
appsid,test,belum masuk masuk uangnya,"0,2",TRANSACTION_TRANSFER,0,"0,2",False,False,4
appsid,test,mau buka rekening untuk tabungan dan transaksi bisnis kok sulitnya setengah mati,"1,3",ONBOARDING_KYC,0,"-1,-1",False,True,12
appsid,test,mau buka rekening untuk tabungan dan transaksi bisnis kok sulitnya setengah mati,"4,5",FEATURES_PRODUCT,0,"-1,-1",False,True,12
appsid,test,mau buka rekening untuk tabungan dan transaksi bisnis kok sulitnya setengah mati,"6,7",TRANSACTION_TRANSFER,0,"-1,-1",False,True,12
appsid,test,persyaratannya rumit sangat pakai scan wajah segala lagi,"5,6",AUTH_ACCESS,0,"1,2",False,False,8
appsid,test,aplikasi mantap,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,2
appsid,test,keamanan nya bagus sekali,"0,1",SECURITY_FRAUD,2,"2,3",False,False,4
appsid,test,kenapa harus login ke ponsel lama,"2,3",AUTH_ACCESS,0,"5,6",False,False,6
appsid,test,hp lama sudah rusak,"-1,-1",FEATURES_PRODUCT,0,"3,4",True,False,4
appsid,test,tidak bisa login,"0,3",AUTH_ACCESS,0,"0,2",False,False,3
appsid,test,bagus enak untuk transaksi dan aman,"3,4",TRANSACTION_TRANSFER,2,"5,6",False,False,6
appsid,test,bukua rekening dengan cepat dan mudah,"-1,-1",UI_UX_DESIGN,2,"3,4",True,False,6
appsid,test,pengajuan limit penuh dengan cicilan 18 bln,"0,1",ONBOARDING_KYC,0,"-1,-1",False,True,7
appsid,test,pengajuan limit penuh dengan cicilan 18 bln,"1,2",ACCOUNT_MANAGEMENT,0,"-1,-1",False,True,7
appsid,test,pengajuan limit penuh dengan cicilan 18 bln,"4,5",FEATURES_PRODUCT,0,"-1,-1",False,True,7
appsid,test,yang disetujui dan di transfer cuma 1 2 nya,"4,5",TRANSACTION_TRANSFER,0,"-1,-1",False,True,9
appsid,test,kena potongan banyak terus rencana cicilan bisa berubah jadi 24 bulan dengan bunga per bulan bisa sejuta lebih,"1,2",FEES_CHARGES,0,"-1,-1",False,True,18
appsid,test,kena potongan banyak terus rencana cicilan bisa berubah jadi 24 bulan dengan bunga per bulan bisa sejuta lebih,"12,13",INTEREST_RETURNS,0,"-1,-1",False,True,18
appsid,test,pakai bilang dilindungi ojk,"3,4",SECURITY_FRAUD,0,"-1,-1",False,True,4
appsid,test,setelah ada aplikasi ini saya jadi lebih mudah untuk menabung uang jajanku,"-1,-1",UI_UX_DESIGN,2,"7,8",True,False,12
appsid,test,daftar selalu gagal,"0,1",ONBOARDING_KYC,0,"2,3",False,False,3
appsid,test,tidak rumit dan terpercaya,"-1,-1",UI_UX_DESIGN,2,"3,4",True,False,4
appsid,test,terima kasih sudah membantu,"-1,-1",FEATURES_PRODUCT,2,"3,4",True,False,4
appsid,test,kenapa aku enggak bisa melakukan transfer iya dari semalem pakai ini,"5,6",TRANSACTION_TRANSFER,0,"-1,-1",False,True,11
appsid,test,sering bug,"-1,-1",APP_PERFORMANCE,0,"1,2",True,False,2
appsid,test,kurang nyaman juga lama - lama,"-1,-1",FEATURES_PRODUCT,0,"1,2",True,False,6
appsid,test,proses pembukaan rekening sangat mudah,"1,3",ONBOARDING_KYC,2,"3,5",False,False,5
appsid,test,hapus data tidak bisa,"-1,-1",FEATURES_PRODUCT,0,"2,4",True,False,4
appsid,test,tidak ada pinjaman,"2,3",FEATURES_PRODUCT,0,"-1,-1",False,True,3
appsid,test,transfer berhasil saldo terpotong,"0,1",TRANSACTION_TRANSFER,1,"1,2",False,False,4
appsid,test,transfer berhasil saldo terpotong,"2,3",NOTIFICATION_INFO,0,"3,4",False,False,4
appsid,test,direkening penerima tidak masuk,"2,4",TRANSACTION_TRANSFER,0,"2,4",False,False,4
appsid,test,nama dan nomor rekening sesuai,"2,4",ACCOUNT_MANAGEMENT,0,"-1,-1",False,True,5
appsid,test,aku sangat kecewa sama situs amar bank dan nih aplikasi penipu sudah 2kali daftar pinjama,"13,14",ONBOARDING_KYC,0,"-1,-1",False,True,15
appsid,test,selalu di tolak aplikasi pencuri data mohon hapus data aku atas nama sufriadi awas saja kalau data aku di salah gunakan karrna aku sama sekali tidak pernah minjam onlain di aplikasi apa pun,"-1,-1",FEATURES_PRODUCT,0,"25,27",True,False,33
appsid,test,permintaan cetak kartu debit selalu muncul notifikasi kesalahan system,"2,4",FEATURES_PRODUCT,1,"-1,-1",False,True,9
appsid,test,permintaan cetak kartu debit selalu muncul notifikasi kesalahan system,"6,7",NOTIFICATION_INFO,1,"-1,-1",False,True,9
appsid,test,itu sudah lama di ponsel ku redmi note 13 profesional 5g,"-1,-1",FEATURES_PRODUCT,1,"9,10",True,False,11
appsid,test,sampai sekarang belum bisa ajukan cetak kartu debit melalui aplikasi ini,"6,8",FEATURES_PRODUCT,0,"2,4",False,False,11
appsid,test,sangat membantu untuk nabung bagus,"-1,-1",FEATURES_PRODUCT,2,"0,2",True,False,5
appsid,test,saya kedepannya benar bisa membantu aku,"-1,-1",FEATURES_PRODUCT,2,"4,5",True,False,6
appsid,test,bagus dan sangat mudah untuk pembukaan rekening nya bos,"5,7",ONBOARDING_KYC,2,"2,4",False,False,9
appsid,test,bagus banget mudah cepat,"-1,-1",UI_UX_DESIGN,2,"2,3",True,False,4
appsid,test,sangat bagus dan amanah,"-1,-1",FEATURES_PRODUCT,2,"0,2",True,False,4
appsid,test,mudah sangat daftar akun nya bagus,"2,3",ONBOARDING_KYC,2,"5,6",False,False,6
appsid,test,mantab dan mudah,"-1,-1",UI_UX_DESIGN,2,"2,3",True,False,3
appsid,test,aplikasi enggak jelas orang mau bayar tunaiku bahkan gangguan selalu gabisa2 dari h - 1,"8,9",APP_PERFORMANCE,1,"2,3",False,False,15
appsid,test,aku punya pinjaman di tunaiku,"2,3",FEATURES_PRODUCT,2,"-1,-1",False,True,5
appsid,test,dan alhamdulilah bank amar ini menyediakan pembayaran angsuran secara mencicil atau membayar sebagian tanpa ada minimal nominalnya,"6,7",TRANSACTION_TRANSFER,2,"-1,-1",False,True,17
appsid,test,hal ini sangat sangat membantu bagi yang meminjam,"-1,-1",FEATURES_PRODUCT,2,"3,5",True,False,8
appsid,test,mudah mudahan amar bank tetap konsisten memberikan pelayanan yang terbaik bagi masyarakat indonesia,"7,8",CUSTOMER_SERVICE,2,"9,10",False,False,13
appsid,test,semoga semua transaksi lancar,"2,3",TRANSACTION_TRANSFER,2,"3,4",False,False,4
appsid,test,mantap,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,1
appsid,test,aplikasi nya bagus banget,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,4
appsid,test,proses cepat sangat membantu untuk penambahan modal terima kasih,"-1,-1",FEATURES_PRODUCT,2,"2,4",True,False,9
appsid,test,bagus sangat,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,2
appsid,test,pendaftaran mudah,"0,1",ONBOARDING_KYC,2,"1,2",False,False,2
appsid,test,layanan juga bagus,"0,1",FEATURES_PRODUCT,2,"2,3",False,False,3
appsid,test,fitur untuk transaksi mudah digunakan,"0,1",FEATURES_PRODUCT,2,"-1,-1",False,True,5
appsid,test,fitur untuk transaksi mudah digunakan,"2,3",TRANSACTION_TRANSFER,2,"3,5",False,False,5
appsid,test,bagus aplikasi simpan pinjam nya tidak ribet,"-1,-1",UI_UX_DESIGN,2,"0,1",True,False,7
appsid,test,ada beberapa masalah bug yang harus di tangani salah satu nya saat sudah mendapat transfer dari bank lain,"14,15",TRANSACTION_TRANSFER,0,"-1,-1",False,True,18
appsid,test,overall sudah bagus,"-1,-1",FEATURES_PRODUCT,2,"2,3",True,False,3
appsid,test,bagus untuk pengembangan usaha trimakasih amar bank,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,7
appsid,test,amin senang,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,2
appsid,test,mantap,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,1
appsid,test,bagus job,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,2
appsid,test,begitu mudah menabung disini tidak pakai lama,"-1,-1",UI_UX_DESIGN,2,"1,2",True,False,7
appsid,test,aman terimakasih amar bank,"-1,-1",SECURITY_FRAUD,2,"0,1",True,False,4
appsid,test,dan semuanya ditolak alias gagal,"-1,-1",APP_PERFORMANCE,0,"4,5",True,False,5
appsid,test,lama banget,"-1,-1",FEATURES_PRODUCT,0,"0,1",True,False,2
appsid,test,bunga tabungan lebih tinggi,"0,2",INTEREST_RETURNS,1,"3,4",False,False,4
appsid,test,bikin akun tidak rumit seperti yang ini,"-1,-1",UI_UX_DESIGN,2,"3,4",True,False,7
appsid,test,sukses selalu amin,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,3
appsid,test,aplikasi sangat bagus untuk member baru,"-1,-1",FEATURES_PRODUCT,2,"1,3",True,False,6
appsid,test,bagus bagus semoga kedepan nya bisa gratis kirim ke bank manapun dan dompet digital manapun dengan bebas biaya,"12,14",TRANSACTION_TRANSFER,2,"6,7",False,False,18
appsid,test,bagus bagus semoga kedepan nya bisa gratis kirim ke bank manapun dan dompet digital manapun dengan bebas biaya,"17,18",FEES_CHARGES,2,"16,18",False,False,18
appsid,test,kenapa tidak ada notifikasi nya untuk transfer masuk,"1,4",NOTIFICATION_INFO,2,"-1,-1",False,True,8
appsid,test,kenapa tidak ada notifikasi nya untuk transfer masuk,"6,7",TRANSACTION_TRANSFER,2,"-1,-1",False,True,8
appsid,test,cepat dan amanah,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,3
appsid,test,sangat membantu sekali,"-1,-1",FEATURES_PRODUCT,2,"0,2",True,False,3
appsid,test,sangat membantu pembayaran datar jelas rincian nya,"2,3",TRANSACTION_TRANSFER,2,"0,2",False,False,7
appsid,test,agak mahal,"-1,-1",FEES_CHARGES,1,"1,2",True,False,2
appsid,test,semoga benar di pengajuan ke 2 ini benar di pembayaran ke 8 bisa pinjam lagi dan lebih kecil biaya biaya lain nya,"3,4",ONBOARDING_KYC,1,"-1,-1",False,True,22
appsid,test,semoga benar di pengajuan ke 2 ini benar di pembayaran ke 8 bisa pinjam lagi dan lebih kecil biaya biaya lain nya,"9,10",TRANSACTION_TRANSFER,1,"-1,-1",False,True,22
appsid,test,semoga benar di pengajuan ke 2 ini benar di pembayaran ke 8 bisa pinjam lagi dan lebih kecil biaya biaya lain nya,"18,19",FEES_CHARGES,1,"17,18",False,False,22
appsid,test,aplikasi yang sangat bagus mudah dalam bertransaksi dan di jamin ojk,"10,11",SECURITY_FRAUD,2,"4,5",False,False,11
appsid,test,aplikasi bagus enteng walau di ponsel dengan ram kecil,"-1,-1",FEATURES_PRODUCT,2,"1,2",True,False,9
appsid,test,menu transaksi mudah dipahami,"0,1",UI_UX_DESIGN,2,"-1,-1",False,True,4
appsid,test,menu transaksi mudah dipahami,"1,2",TRANSACTION_TRANSFER,2,"2,3",False,False,4
appsid,test,aplikasi yang bagus dan mudah digunakan,"-1,-1",UI_UX_DESIGN,2,"2,3",True,False,6
appsid,test,membantu financial aku,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,3
appsid,test,bank digital yang luar biasa bagus,"-1,-1",FEATURES_PRODUCT,2,"3,5",True,False,6
appsid,test,bagus untuk amar bank,"-1,-1",FEATURES_PRODUCT,2,"0,1",True,False,4
